"primary_key","working_hours","job_category","eco_sect","job_dep","TYPE_OF_CONTRACT","Wage","EMPLOYEE_COUNT","Work_description","job_condition","COMPANY_CATEGORY"
91029,581,"O","JA","92","CDI",26983,"tr_6","388a","C","ct_9"
91031,1820,"O","PZ","91","AUT",24900,"tr_4","421b","C","ct_1"
91032,1670,"O","GZ","91","CDI",17878,"tr_2","634c","C","ct_9"
91044,1936,"O","QA","75","CDI",28036,"tr_5","526a","C","ct_8"
91045,1838,"O","KZ","94","CDI",34698,"tr_6","376a","C","ct_9"
91059,1872,"O","SZ","91","CDI",16024,"tr_1","478c","C","ct_9"
91062,1898,"O","GZ","91","CDI",23596,"tr_3","478c","C","ct_9"
91068,1090,"O","QB","91","CDI",32001,"tr_1","434d","C","ct_8"
91070,3000,"O","NZ","77","CDI",38485,"tr_4","534a","C","ct_9"
91071,2448,"O","NZ","94","CDI",23898,"tr_6","534a","C","ct_9"
91078,1820,"O","QB","91","CDI",48649,"tr_3","434a","C","ct_8"
91080,330,"O","GZ","91","CDI",2033,"tr_3","553c","P","ct_9"
91082,1456,"O","QA","75","CDI",30048,"tr_6","451h","P","ct_3"
91090,1613,"O","QB","94","CDI",61339,"tr_4","344b","P","ct_9"
91092,1820,"O","QA","91","CDI",59279,"tr_6","451h","C","ct_3"
91100,598,"O","PZ","63","CDI",6944,"tr_0","423b","N","ct_6"
91101,1703,"O","NZ","91","CDI",15008,"tr_6","684a","P","ct_9"
91103,1566,"O","MB","75","CDI",21754,"tr_5","542a","C","ct_8"
91106,2033,"O","QB","91","CDI",20693,"tr_4","526a","C","ct_8"
91114,1490,"O","GZ","45","CDI",20625,"tr_2","676c","C","ct_9"
91116,1229,"O","HZ","94","CDI",27341,"tr_6","423b","C","ct_9"
91120,427,"A","FZ","77","APP",2107,"tr_3","543c","C","ct_9"
91121,1820,"O","QA","91","CDI",16999,"tr_6","526d","C","ct_8"
91123,1947,"O","HZ","94","CDI",42281,"tr_6","461f","C","ct_5"
91129,1771,"O","NZ","91","CDI",21904,"tr_6","461d","C","ct_9"
91131,3000,"O","NZ","95","CDI",30415,"tr_5","534a","C","ct_9"
91140,1924,"O","HZ","91","CDI",18910,"tr_6","676c","C","ct_9"
91143,857,"O","NZ","91","CDI",19711,"tr_1","526b","C","ct_9"
91145,1712,"O","CM","54","CDI",21591,"tr_3","483a","C","ct_9"
91146,1717,"O","MA","92","CDI",53299,"tr_3","372e","C","ct_9"
91147,339,"O","QB","91","CDD",4834,"tr_4","526a","C","ct_8"
91149,2067,"O","QA","92","CDI",38575,"tr_6","431f","C","ct_9"
91158,1013,"O","NZ","02","CDI",10455,"tr_4","534a","C","ct_9"
91160,1444,"O","CL","92","CDI",51010,"tr_6","384a","C","ct_9"
91164,1886,"O","GZ","75","CDI",19607,"tr_4","551a","C","ct_9"
91169,1934,"O","CL","92","CDI",70016,"tr_6","473b","C","ct_9"
91174,1847,"O","QA","92","CDI",37371,"tr_6","431f","C","ct_8"
91176,1942,"O","JC","92","CDI",56245,"tr_4","388a","C","ct_9"
91184,1796,"O","CK","95","CDI",25317,"tr_4","633d","C","ct_9"
91185,791,"O","JC","92","CDI",51420,"tr_6","371a","C","ct_9"
91189,1966,"O","QB","78","CDI",22423,"tr_4","526d","C","ct_8"
91195,1820,"O","CC","66","CDI",60489,"tr_6","375b","C","ct_9"
91202,1233,"O","PZ","92","CDI",13402,"tr_2","423b","C","ct_8"
91203,337,"O","TZ","75","CDI",3257,"tr_1","563c","N","ct_7"
91213,2002,"O","JC","92","CDI",29496,"tr_5","388c","C","ct_9"
91215,1796,"O","JC","92","CDI",44391,"tr_4","388a","C","ct_9"
91218,1669,"O","DZ","92","CDI",38703,"tr_4","374d","C","ct_9"
91219,1770,"O","MA","92","CDI",52127,"tr_4","372b","C","ct_9"
91220,1820,"O","GZ","92","CDI",38561,"tr_6","384a","C","ct_9"
91222,1851,"O","KZ","75","CDI",53045,"tr_6","376d","C","ct_9"
91223,1708,"O","MA","75","CDI",57213,"tr_3","388a","C","ct_9"
91228,1764,"O","JC","75","CDI",42630,"tr_1","387c","C","ct_9"
91229,1820,"O","HZ","92","CDI",28263,"tr_6","333c","C","ct_9"
91230,1820,"O","GZ","92","CDI",30441,"tr_6","384a","C","ct_9"
91232,913,"O","RZ","92","CDI",11630,"tr_1","552a","P","ct_9"
91233,457,"O","OZ","92","CDD",8719,"tr_6","524c","C","ct_2"
91235,1810,"O","JA","75","CDI",51390,"tr_4","374b","C","ct_9"
91241,1860,"O","CB","75","CDI",22613,"tr_5","485b","C","ct_9"
91242,2252,"O","PZ","95","CDI",51541,"tr_1","341b","C","ct_4"
91244,1385,"O","TZ","75","CDI",11311,"tr_1","563a","N","ct_7"
91246,1710,"O","MC","75","CDI",25912,"tr_2","564b","C","ct_9"
91251,1759,"O","MA","75","CDI",29429,"tr_1","542a","C","ct_6"
91260,1892,"O","QA","92","CDI",26526,"tr_5","525d","C","ct_9"
91262,1820,"O","IZ","92","CDI",14408,"tr_2","488b","C","ct_9"
91264,1820,"O","JC","92","CDI",70994,"tr_6","388c","C","ct_9"
91274,329,"O","MA","75","CDD",3378,"tr_1","472a","C","ct_9"
91284,1680,"O","KZ","75","CDI",47259,"tr_3","376d","C","ct_9"
91286,1825,"O","HZ","75","CDI",33620,"tr_6","333c","C","ct_9"
91287,1722,"O","JA","92","CDI",55596,"tr_5","353b","C","ct_9"
91288,1820,"O","OZ","75","AUT",37145,"tr_3","333b","C","ct_1"
91293,1820,"O","NZ","91","CDI",50881,"tr_6","374b","C","ct_9"
91302,1820,"O","JB","91","CDI",50144,"tr_6","388a","C","ct_9"
91303,1526,"O","KZ","95","CDI",39832,"tr_1","376c","C","ct_9"
91307,1820,"O","JA","59","CDI",47380,"tr_4","388a","C","ct_9"
91308,1673,"O","GZ","92","CDI",58957,"tr_6","374c","C","ct_9"
91309,2011,"O","CA","75","CDI",20957,"tr_1","554a","C","ct_9"
91320,1925,"O","MA","92","CDI",37297,"tr_6","388a","C","ct_9"
91324,1663,"O","KZ","92","CDI",68602,"tr_2","372b","C","ct_9"
91330,1694,"O","NZ","75","CDI",15327,"tr_6","534a","C","ct_9"
91334,1662,"O","JC","75","CDI",25310,"tr_3","478a","C","ct_9"
91339,1820,"O","JA","92","CDI",31305,"tr_6","352a","C","ct_9"
91342,1931,"O","MA","92","CDI",48827,"tr_5","388c","C","ct_9"
91344,1745,"O","PZ","92","CDI",11592,"tr_2","423b","C","ct_8"
91345,1509,"O","MA","91","CDI",52180,"tr_5","388a","C","ct_9"
91346,1821,"O","QA","78","CDI",26884,"tr_6","542a","C","ct_9"
91349,1820,"O","JA","75","CDI",42228,"tr_6","451e","C","ct_1"
91354,977,"O","NZ","93","CDI",29557,"tr_4","388a","C","ct_9"
91356,1413,"O","GZ","94","CDI",46206,"tr_6","372a","P","ct_9"
91357,1820,"O","NZ","92","CDI",53022,"tr_6","462e","C","ct_9"
91361,1178,"O","QA","75","CDI",68375,"tr_3","344b","P","ct_2"
91363,277,"O","NZ","94","CDD",2349,"tr_1","543f","C","ct_9"
91364,1820,"O","OZ","92","AUT",18667,"tr_6","563b","C","ct_2"
91368,1778,"O","KZ","75","CDI",53566,"tr_6","372b","C","ct_9"
91369,3000,"O","QB","92","CDI",37229,"tr_1","563a","N","ct_7"
91372,1456,"O","KZ","92","CDI",34042,"tr_6","376b","P","ct_9"
91374,1820,"O","FZ","92","CDI",66634,"tr_4","382d","C","ct_9"
91377,1834,"O","OZ","75","AUT",40245,"tr_6","333e","C","ct_1"
91378,2020,"O","KZ","92","CDI",40390,"tr_6","376e","C","ct_9"
91384,1806,"O","MC","92","CDI",29615,"tr_6","543e","C","ct_9"
91388,1962,"O","QA","75","CDI",21275,"tr_2","526e","C","ct_9"
91391,1385,"O","QA","92","CDI",25320,"tr_1","542a","P","ct_9"
91398,762,"O","NZ","93","CDI",6497,"tr_6","534a","C","ct_9"
91399,1727,"O","QA","92","CDI",21612,"tr_5","526a","C","ct_8"
91425,1820,"O","JC","92","CDI",39344,"tr_0","372c","C","ct_9"
91431,1820,"O","PZ","75","CDI",35853,"tr_3","341a","C","ct_8"
91432,1820,"O","PZ","76","CDI",57232,"tr_6","342c","P","ct_9"
91437,1757,"O","JC","75","AUT",51559,"tr_6","388a","C","ct_9"
91439,1123,"O","IZ","92","CDI",10974,"tr_1","561d","C","ct_9"
91440,1820,"O","BZ","60","CDI",51558,"tr_3","387e","C","ct_9"
91449,130,"O","FZ","93","CDI",1049,"tr_1","681a","C","ct_9"
91464,1803,"O","GZ","94","CDD",26287,"tr_3","543c","C","ct_9"
91466,139,"O","GZ","75","CDD",1216,"tr_1","554e","P","ct_9"
91469,1820,"O","HZ","92","CDI",55059,"tr_6","389a","C","ct_9"
91470,607,"O","LZ","92","CDI",7166,"tr_4","341a","C","ct_9"
91471,1960,"O","GZ","92","CDI",27369,"tr_1","433d","C","ct_9"
91472,1855,"O","QB","92","CDI",22005,"tr_4","526a","C","ct_8"
91474,1820,"O","PZ","45","CDI",22657,"tr_2","421b","C","ct_8"
91480,1290,"O","DZ","75","CDI",24219,"tr_5","477b","P","ct_9"
91482,1350,"O","PZ","75","CDI",14945,"tr_2","524c","P","ct_2"
91491,1785,"O","KZ","75","CDI",54313,"tr_4","467c","C","ct_9"
91497,720,"O","IZ","75","CDI",15971,"tr_5","463e","C","ct_9"
91499,1554,"O","QA","75","CDI",26626,"tr_6","332b","P","ct_3"
91501,1816,"O","NZ","75","CDI",56079,"tr_3","373a","C","ct_9"
91502,1558,"O","TZ","92","CDI",21571,"tr_0","563c","N","ct_7"
91507,1820,"O","OZ","75","CDI",32518,"tr_6","333e","C","ct_1"
91515,2348,"O","IZ","75","CDI",25404,"tr_3","561d","C","ct_9"
91516,1280,"O","CE","78","CDI",17166,"tr_3","487b","C","ct_9"
91518,1356,"O","LZ","92","CDI",16120,"tr_1","463e","C","ct_9"
91524,743,"O","MA","93","CDI",4505,"tr_1","542a","P","ct_9"
91530,1785,"O","FZ","92","CDI",59506,"tr_5","388a","C","ct_9"
91535,606,"O","GZ","92","CDI",29817,"tr_5","477a","C","ct_9"
91539,1592,"O","NZ","75","CDI",14648,"tr_6","534a","P","ct_9"
91545,1610,"O","FZ","93","CDI",20013,"tr_4","621e","C","ct_9"
91550,1742,"O","QA","78","CDI",16378,"tr_3","526e","C","ct_9"
91553,2534,"O","CB","81","AUT",58733,"tr_5","463c","N","ct_9"
91564,1820,"O","GZ","75","CDI",52655,"tr_6","374a","C","ct_9"
91565,2028,"O","MA","92","CDI",27829,"tr_1","461d","C","ct_9"
91571,1743,"O","HZ","75","CDI",46458,"tr_4","311d","C","ct_9"
91574,763,"O","GZ","93","CDI",6896,"tr_1","556a","C","ct_9"
91578,1820,"O","HZ","75","CDI",52774,"tr_6","372c","C","ct_9"
91579,3000,"O","QB","92","CDI",19707,"tr_1","563a","N","ct_7"
91583,1732,"O","PZ","92","CDI",21527,"tr_5","422c","C","ct_8"
91592,3000,"O","MB","92","CDI",57981,"tr_6","371a","P","ct_5"
91593,1820,"O","QA","91","CDI",50514,"tr_6","332b","C","ct_3"
91599,885,"O","GZ","77","CDI",8347,"tr_1","554e","C","ct_9"
91602,1477,"O","SZ","75","AUT",17715,"tr_3","564b","C","ct_8"
91610,2122,"O","HZ","75","CDI",33214,"tr_6","641b","C","ct_5"
91617,1319,"O","IZ","75","CDI",19859,"tr_2","468a","C","ct_9"
91618,1820,"O","PZ","75","CDI",19519,"tr_6","451e","C","ct_1"
91622,1820,"O","KZ","92","CDI",50887,"tr_6","376e","C","ct_9"
91629,1911,"O","CL","92","CDI",32597,"tr_6","388a","C","ct_9"
91634,1579,"O","KZ","54","CDI",53818,"tr_1","373d","C","ct_9"
91635,1820,"O","PZ","92","CDI",28756,"tr_3","421b","C","ct_8"
91637,1447,"O","GZ","75","CDI",23382,"tr_1","554b","C","ct_9"
91640,1278,"O","QB","92","CDI",10260,"tr_2","526c","C","ct_9"
91641,1806,"O","MC","92","CDI",28935,"tr_6","543e","C","ct_9"
91642,1320,"O","MA","75","CDI",21537,"tr_3","372a","C","ct_9"
91649,1771,"O","JC","92","CDI",37605,"tr_6","388c","C","ct_9"
91651,1674,"O","SZ","75","CDI",32461,"tr_5","543e","P","ct_8"
91654,1315,"O","GZ","75","CDI",67486,"tr_2","374d","C","ct_9"
91661,1986,"O","QA","92","CDI",61400,"tr_6","344a","C","ct_8"
91663,2331,"O","KZ","92","CDI",52580,"tr_3","376e","C","ct_9"
91664,1820,"O","LZ","92","CDI",39034,"tr_5","373b","C","ct_9"
91669,1820,"O","JA","92","CDI",54195,"tr_6","373b","N","ct_9"
91677,1834,"O","NZ","92","CDI",53731,"tr_0","372b","C","ct_9"
91679,858,"O","HZ","93","CDI",9306,"tr_6","643a","C","ct_9"
91680,1806,"O","QA","92","CDI",23145,"tr_6","432d","P","ct_3"
91684,1933,"O","CE","75","CDI",56888,"tr_6","374b","C","ct_9"
91689,1820,"O","CJ","92","CDI",74445,"tr_6","373c","C","ct_9"
91695,2428,"O","HZ","92","CDI",28732,"tr_5","466c","C","ct_9"
91702,1723,"O","OZ","92","CDD",25457,"tr_6","333f","C","ct_2"
91703,1549,"O","NZ","75","CDI",10466,"tr_6","541d","C","ct_9"
91704,1778,"O","KZ","75","CDI",84094,"tr_6","372b","C","ct_9"
91707,1820,"O","MA","75","CDI",31179,"tr_3","376b","C","ct_9"
91718,1457,"O","GZ","92","CDI",16263,"tr_1","634c","C","ct_9"
91719,1795,"O","KZ","92","CDI",71617,"tr_0","372c","C","ct_9"
91724,773,"O","MA","92","CDI",6571,"tr_6","388a","C","ct_9"
91730,1820,"O","QB","92","CDI",17564,"tr_3","525d","C","ct_8"
91738,1703,"O","MA","75","CDI",40451,"tr_0","461f","C","ct_9"
91752,3000,"O","NZ","75","CDI",34054,"tr_6","534a","C","ct_9"
91756,1638,"O","MA","75","CDI",51143,"tr_6","373b","C","ct_9"
91758,1325,"O","MA","93","CDD",35823,"tr_3","461d","C","ct_9"
91762,1764,"O","KZ","75","CDI",64587,"tr_6","388c","C","ct_9"
91766,1820,"O","PZ","93","CDI",28743,"tr_6","372a","C","ct_5"
91773,1820,"O","KZ","92","CDI",55656,"tr_6","376a","C","ct_9"
91776,1454,"O","SZ","92","CDI",43636,"tr_3","478b","C","ct_8"
91780,1820,"O","GZ","92","CDI",27252,"tr_6","543g","C","ct_9"
91789,1783,"O","QA","92","CDI",30437,"tr_1","431f","C","ct_9"
91790,1797,"O","GZ","92","CDI",15890,"tr_4","553c","P","ct_9"
91794,1906,"O","CL","78","CDI",52984,"tr_6","384b","C","ct_9"
91796,1820,"O","GZ","92","CDI",50746,"tr_5","388b","C","ct_9"
91818,1825,"O","JC","92","CDI",33371,"tr_6","375b","C","ct_9"
91820,1319,"O","QB","92","CDI",26236,"tr_4","431f","C","ct_9"
91829,1820,"O","MA","92","CDI",54278,"tr_6","373a","C","ct_9"
91831,1447,"O","GZ","75","CDI",30757,"tr_3","554e","P","ct_9"
91832,1452,"O","FZ","92","CDI",18486,"tr_2","632g","C","ct_9"
91841,1820,"O","OZ","75","CDI",35701,"tr_5","333a","C","ct_1"
91843,1715,"X","MA","78","AUT",19729,"tr_6","478a","C","ct_9"
91846,692,"O","IZ","92","CDI",5246,"tr_1","561b","P","ct_9"
91850,549,"O","HZ","75","CDI",5619,"tr_6","642b","P","ct_9"
91858,1872,"O","KZ","92","CDI",45157,"tr_6","376e","C","ct_9"
91866,1554,"O","OZ","75","CDI",20236,"tr_6","545d","C","ct_8"
91868,1820,"O","OZ","75","AUT",39396,"tr_6","524b","C","ct_1"
91869,1820,"A","KZ","94","APP",18601,"tr_6","388a","C","ct_9"
91871,1343,"O","PZ","92","CDI",12856,"tr_5","422e","P","ct_8"
91874,1827,"O","HZ","75","CDI",22836,"tr_1","534b","C","ct_9"
91876,1820,"O","HZ","75","CDI",28376,"tr_6","333c","C","ct_9"
91878,1820,"O","OZ","78","CDI",46920,"tr_6","524b","C","ct_1"
91881,1110,"O","GZ","93","CDD",14660,"tr_5","554f","C","ct_9"
91886,1207,"O","IZ","34","CDI",17152,"tr_3","468a","C","ct_9"
91893,1328,"O","GZ","75","CDI",20157,"tr_5","462d","C","ct_9"
91894,1365,"O","MB","92","CDI",20588,"tr_4","474b","C","ct_9"
91897,1270,"O","IZ","92","CDI",11850,"tr_1","561f","C","ct_9"
91899,1507,"O","JA","75","CDD",45694,"tr_0","353c","N","ct_9"
91904,638,"O","IZ","75","CDI",14855,"tr_1","377a","C","ct_9"
91907,529,"O","MA","93","CDI",8554,"tr_4","652a","P","ct_9"
91908,827,"O","IZ","75","CDI",8101,"tr_1","636d","C","ct_9"
91911,2002,"O","JC","92","CDI",37728,"tr_6","388a","C","ct_9"
91917,378,"O","FZ","93","CDD",3601,"tr_2","632a","C","ct_9"
91924,483,"X","JC","75","AUT",2899,"tr_4","388a","N","ct_9"
91925,1725,"O","PZ","78","CDI",29287,"tr_3","331a","C","ct_8"
91932,774,"O","NZ","75","TTP",9085,"tr_1","478c","N","ct_9"
91936,1806,"O","FZ","32","CDI",29497,"tr_4","481b","C","ct_9"
91937,2647,"O","QB","92","CDI",34498,"tr_5","525d","C","ct_3"
91948,1895,"O","QA","75","AUT",26132,"tr_6","432b","C","ct_3"
91963,790,"O","IZ","92","CDI",9735,"tr_3","468a","C","ct_9"
91972,1970,"O","GZ","75","CDI",39511,"tr_3","554e","C","ct_9"
91973,2204,"O","JC","92","CDI",45120,"tr_5","388c","C","ct_9"
91980,1669,"O","JC","75","CDI",29204,"tr_4","388b","C","ct_9"
91986,978,"O","QA","75","CDI",13379,"tr_0","541d","C","ct_6"
91993,1625,"O","JB","93","CDI",53695,"tr_3","388e","C","ct_9"
91994,330,"O","GZ","92","CDI",4719,"tr_1","344d","P","ct_6"
91998,1820,"O","JA","75","CDI",36949,"tr_6","372e","C","ct_9"
91999,2068,"O","HZ","75","CDI",26784,"tr_6","655a","C","ct_5"
92005,357,"O","QB","75","CDI",2089,"tr_2","563b","P","ct_9"
92006,1820,"O","GZ","75","CDI",67471,"tr_6","372b","C","ct_9"
92009,1520,"O","NZ","94","CDD",9674,"tr_6","534a","C","ct_9"
92010,1820,"O","PZ","75","AUT",29302,"tr_2","421b","C","ct_2"
92011,1323,"O","QA","92","CDI",14882,"tr_3","526a","P","ct_8"
92017,1043,"O","MA","94","CDI",43395,"tr_3","374b","P","ct_9"
92019,1456,"O","JC","92","CDI",28872,"tr_3","388a","P","ct_9"
92020,1945,"O","MA","92","CDI",46355,"tr_5","388c","C","ct_9"
92024,1365,"X","KZ","92","AUT",11159,"tr_6","376b","C","ct_9"
92025,1521,"O","QA","92","CDI",15510,"tr_1","526e","C","ct_9"
92045,2044,"O","JC","92","CDI",26861,"tr_6","461c","C","ct_9"
92049,1618,"O","QB","92","CDI",18560,"tr_3","526a","C","ct_8"
92057,1082,"O","JC","75","CDI",29931,"tr_4","375a","C","ct_9"
92059,1565,"O","CA","75","CDI",14359,"tr_3","636c","C","ct_9"
92064,1820,"O","FZ","93","CDI",38382,"tr_6","486c","C","ct_9"
92066,1426,"O","JA","92","CDI",24155,"tr_2","352a","C","ct_9"
92067,1644,"O","CK","95","CDI",22495,"tr_5","462e","P","ct_9"
92076,3000,"O","QB","92","CDI",25731,"tr_1","563a","N","ct_7"
92077,1820,"O","MA","92","CDI",44934,"tr_6","463b","C","ct_9"
92082,1141,"O","IZ","92","CDI",10759,"tr_1","561d","P","ct_9"
92090,1484,"O","IZ","92","CDI",22886,"tr_1","488b","C","ct_9"
92099,1820,"O","PZ","94","AUT",43204,"tr_6","341a","C","ct_1"
92101,1671,"O","KZ","75","CDI",56796,"tr_6","344b","P","ct_9"
92103,1787,"O","HZ","92","CDI",31174,"tr_4","461f","C","ct_9"
92105,1901,"O","GZ","92","CDI",19070,"tr_4","551a","C","ct_9"
92110,1509,"O","JB","92","CDI",62804,"tr_4","373b","C","ct_9"
92120,2306,"O","CL","92","CDI",50796,"tr_6","374c","C","ct_9"
92123,1824,"O","HZ","75","CDI",24970,"tr_6","546b","C","ct_5"
92124,1778,"O","GZ","75","CDI",49216,"tr_4","374a","C","ct_9"
92131,1736,"O","JB","75","CDI",35955,"tr_6","461f","C","ct_9"
92135,971,"O","GZ","78","CDI",12874,"tr_3","554e","P","ct_9"
92136,1820,"O","QA","92","CDI",54126,"tr_6","344a","C","ct_8"
92142,1820,"O","JA","92","CDI",30141,"tr_6","353c","C","ct_9"
92152,1711,"O","CL","78","CDI",56027,"tr_6","384a","C","ct_9"
92155,844,"O","IZ","75","CDI",15105,"tr_1","377a","C","ct_9"
92157,391,"O","QB","92","CDI",7427,"tr_5","563b","P","ct_8"
92171,1778,"O","KZ","75","CDI",44232,"tr_4","376c","C","ct_9"
92175,1762,"O","MA","75","CDI",50655,"tr_4","374d","C","ct_9"
92177,718,"O","IZ","75","CDI",8670,"tr_4","561f","C","ct_9"
92181,1834,"O","JC","91","CDI",33749,"tr_6","388a","C","ct_9"
92182,578,"O","IZ","94","CDD",4082,"tr_1","561d","P","ct_9"
92185,1775,"O","CI","78","CDI",28164,"tr_6","543g","C","ct_9"
92191,1611,"O","RZ","75","CDI",22059,"tr_4","543g","C","ct_8"
92195,1091,"O","JC","75","CDI",45193,"tr_5","388a","C","ct_9"
92196,1784,"O","NZ","92","CDI",28456,"tr_6","461d","C","ct_9"
92197,1972,"O","JA","92","CDI",50134,"tr_1","352b","C","ct_9"
92202,1284,"O","MA","92","CDI",55025,"tr_4","372b","C","ct_9"
92205,1822,"O","KZ","93","CDI",50453,"tr_6","376e","C","ct_9"
92209,1776,"O","CL","93","CDI",50440,"tr_6","388c","C","ct_9"
92211,1932,"O","NZ","75","CDI",18416,"tr_1","564a","P","ct_8"
92215,1152,"O","IZ","78","CDI",11065,"tr_3","468a","P","ct_9"
92217,1762,"O","JC","92","CDI",20832,"tr_6","374d","C","ct_9"
92218,1718,"O","GZ","67","CDI",36945,"tr_4","374d","C","ct_9"
92221,1638,"O","GZ","69","CDI",53732,"tr_4","386c","C","ct_9"
92222,1635,"O","GZ","78","CDI",56376,"tr_1","463b","C","ct_9"
92223,1820,"O","QA","75","CDI",25985,"tr_6","451h","C","ct_3"
92225,1820,"O","OZ","92","CDD",21903,"tr_6","526c","C","ct_2"
92234,999,"A","KZ","92","APP",12461,"tr_6","467a","C","ct_9"
92239,1820,"O","MA","94","CDI",33521,"tr_3","472a","C","ct_9"
92248,1820,"O","GZ","75","CDI",66765,"tr_3","555a","C","ct_9"
92249,1449,"O","GZ","92","CDI",55314,"tr_6","385c","C","ct_9"
92256,965,"O","QA","92","CDI",12435,"tr_6","451h","C","ct_8"
92265,1820,"O","QB","78","CDI",31974,"tr_3","434a","C","ct_8"
92267,1820,"O","KZ","75","CDI",63274,"tr_6","376c","C","ct_9"
92269,712,"O","IZ","92","CDI",6815,"tr_5","561c","P","ct_9"
92270,1582,"O","GZ","92","CDI",37145,"tr_5","374b","C","ct_9"
92273,1526,"O","MA","13","CDI",50892,"tr_3","375a","C","ct_9"
92284,1771,"O","DZ","92","CDI",53927,"tr_6","372b","C","ct_9"
92285,2080,"O","JC","75","CDI",28383,"tr_6","388c","C","ct_9"
92291,1650,"O","GZ","75","CDI",65512,"tr_6","373b","C","ct_9"
92293,1537,"O","MA","78","CDI",43966,"tr_5","388d","C","ct_9"
92298,1835,"O","QB","92","CDI",13296,"tr_2","526c","C","ct_9"
92301,1820,"O","PZ","75","CDI",28194,"tr_6","333e","C","ct_1"
92309,1820,"O","QA","92","CDI",47411,"tr_6","526b","C","ct_8"
92311,602,"O","JC","75","CDI",12652,"tr_4","388a","C","ct_9"
92320,855,"O","QB","92","CDI",9331,"tr_4","525d","P","ct_8"
92327,1344,"A","JB","75","APP",12828,"tr_6","372a","C","ct_9"
92329,1173,"O","NZ","92","TTP",15978,"tr_3","545c","C","ct_9"
92340,1917,"O","GZ","92","CDI",18991,"tr_3","551a","C","ct_9"
92342,1127,"O","KZ","75","CDI",72043,"tr_1","376c","C","ct_9"
92343,1794,"O","KZ","92","CDI",62586,"tr_4","376e","C","ct_9"
92349,1676,"O","JA","92","CDI",43766,"tr_5","352a","C","ct_9"
92352,1818,"O","JC","92","CDI",68544,"tr_6","388b","C","ct_9"
92361,1484,"O","MC","92","CDI",23239,"tr_6","543f","C","ct_9"
92363,1820,"O","PZ","78","CDI",24563,"tr_3","342c","C","ct_8"
92368,1820,"O","GZ","92","CDI",58754,"tr_6","372a","C","ct_9"
92370,2019,"O","IZ","92","CDI",33665,"tr_4","632k","C","ct_9"
92371,1640,"O","MA","75","CDI",25190,"tr_5","461d","C","ct_9"
92373,1561,"O","NZ","92","CDI",22825,"tr_3","462e","C","ct_9"
92379,2020,"O","MA","75","CDI",37041,"tr_3","472a","C","ct_9"
92385,357,"O","IZ","75","CDI",13594,"tr_1","561c","C","ct_9"
92387,1519,"O","JC","75","CDI",54092,"tr_2","373d","C","ct_9"
92388,1828,"O","HZ","75","CDI",23357,"tr_3","333c","C","ct_9"
92392,1837,"O","CE","92","CDI",45200,"tr_2","461f","C","ct_9"
92397,1877,"O","PZ","92","CDI",25345,"tr_3","341a","C","ct_8"
92400,934,"O","JA","75","CDD",14471,"tr_4","465b","N","ct_9"
92402,1820,"O","JA","92","CDI",61052,"tr_4","374b","C","ct_9"
92405,1747,"O","KZ","92","CDI",44789,"tr_6","376e","C","ct_9"
92408,3000,"O","OZ","75","AUT",51529,"tr_6","461b","C","ct_1"
92410,1755,"O","QA","92","CDI",26935,"tr_5","461d","C","ct_8"
92411,910,"O","PZ","92","CDI",19005,"tr_3","422c","P","ct_8"
92413,2020,"O","JC","75","CDI",35135,"tr_0","388a","C","ct_9"
92416,777,"O","GZ","06","CDI",12885,"tr_2","423b","C","ct_9"
92417,1820,"O","GZ","93","CDI",53061,"tr_6","372b","C","ct_9"
92423,1642,"O","GZ","92","CDI",39152,"tr_1","433b","C","ct_9"
92428,512,"O","QB","92","CDI",9894,"tr_3","525d","C","ct_9"
92432,1820,"O","JC","94","CDI",51691,"tr_5","388c","C","ct_9"
92439,1820,"O","PZ","92","CDI",47194,"tr_5","342b","N","ct_8"
92440,1834,"O","JC","92","CDI",46257,"tr_6","388a","C","ct_9"
92449,1897,"O","NZ","77","CDI",17572,"tr_6","534a","C","ct_9"
92450,1233,"O","IZ","75","CDI",21230,"tr_4","468a","C","ct_9"
92451,1043,"O","IZ","92","CDI",10098,"tr_2","561f","C","ct_9"
92452,1820,"O","OZ","92","CDI",31879,"tr_6","333e","C","ct_1"
92456,1820,"O","MA","75","CDI",32829,"tr_1","382b","C","ct_9"
92459,1470,"O","JA","75","CDD",20016,"tr_3","465b","N","ct_9"
92480,1497,"O","NZ","92","CDI",14258,"tr_3","542a","C","ct_9"
92484,553,"O","IZ","75","CDI",5164,"tr_4","561d","P","ct_9"
92487,1888,"O","QA","92","CDI",27327,"tr_6","433a","C","ct_8"
92490,1795,"O","CL","95","CDI",32207,"tr_6","372b","C","ct_9"
92492,362,"O","SZ","75","CDI",2486,"tr_1","562a","C","ct_9"
92496,1810,"O","JC","92","CDI",51416,"tr_6","388c","C","ct_9"
92497,1819,"O","MB","94","AUT",33483,"tr_6","342f","C","ct_1"
92500,1710,"O","GZ","78","CDI",24291,"tr_1","462d","C","ct_9"
92503,3000,"O","TZ","92","CDI",66251,"tr_1","563c","N","ct_7"
92504,883,"O","QB","92","CDI",6642,"tr_4","563b","P","ct_8"
92507,622,"X","IZ","92","AUT",4814,"tr_1","468a","C","ct_9"
92508,551,"O","IZ","75","CDI",7196,"tr_3","561e","C","ct_9"
92515,1470,"O","CE","92","CDI",50519,"tr_6","387c","C","ct_9"
